url,__source_file
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/planes-de-pensiones/plan-gestion-futuro-2030/,banca_legitimas.csv
https://www.cajamar.es/es/comun/acceder-a-sede-electronica/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/cuentas/cuenta-remunerada-360/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/financiacion/prestamos/prestamo-motor/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/banca-a-distancia/banca-movil/bizum/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/cuentas/cuenta-wefferent-ahorro/,banca_legitimas.csv
https://www.cajamar.es/en/comun/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/seguros/seguro-de-decesos/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/financiacion/hipotecas/hipoteca-tipo-mixto/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/seguros/seguro-del-hogar/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/banca-a-distancia/operaciones-mas-habituales/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/planes-de-pensiones/cajamar-renta-variable/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/banca-a-distancia/cajeros/,banca_legitimas.csv
https://www.cajamar.es/es/comun/informacion-corporativa/sala-de-prensa/,banca_legitimas.csv
https://www.cajamar.es/es/agroalimentario/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/financiacion/prestamos/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/depositos/deposito-online/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/cuentas/cuenta-nomina/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/banca-a-distancia/banca-movil/pago-con-el-movil/pago-movil/,banca_legitimas.csv
https://www.cajamar.es/es/comun/te-ayudamos/formularios-de-contacto/quejas-y-reclamaciones/,banca_legitimas.csv
https://www.cajamar.es/es/comun/informacion-corporativa/gobierno-corporativo-y-politica-de-remuneraciones/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/planes-de-pensiones/cajamar-mixto-ii/,banca_legitimas.csv
https://www.cajamar.es/es/comun/tablon-de-anuncios-y-tarifas/,banca_legitimas.csv
https://www.cajamar.es/es/comun/politica-de-cookies/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/tarjetas/tarjeta-visa-premier/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/banca-a-distancia/banca-movil/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/seguros/seguro-de-caza-y-pesca/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/depositos/,banca_legitimas.csv
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/gestion-discrecional-carteras/,banca_legitimas.csv
