url,sector,__source_file,ts_ingesta
https://openbanking.abanca.com/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/cuentas-y-depositos,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/cuentas/cuenta-online/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/gl/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/abanca-internacional/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/cuentas-y-depositos/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/empresas/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/prestamos/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/legal/productos/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://comunicacion.abanca.com/es,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/contacto-clientes/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/accesibilidad/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/legal/aviso-legal/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/inversion/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/inversion/cartera-360-fondos-sostenibles/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://empleo.abanca.com/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/productos-abanca/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://online.abanca.com/es-ES/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/empresas/productos/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/legal/tablon-anuncios/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/promo/programa-servicios-abanca/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://bancaelectronica.abanca.com/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://bancaelectronica.abanca.com/?url=abro,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/eu/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.abanca.com/es/ayuda/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.kutxabank.es/cs/Satellite/kb/eu/partikularrak,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.kutxabank.es/cs/Satellite/kb/es/particulares,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.kutxabank.es/cs/Satellite/kb/en/private-customers/corporative-information,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.kutxabank.es/cs/Satellite/kb/ca/particulars,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/seguridad/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/seguros/seguro-de-salud/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/financiacion/prestamos/prestamo-personal/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/renting/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/financiacion/hipotecas/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/asociados/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/cuentas/pack-wefferent/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/accesibilidad/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/empresas/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/seguros/seguro-de-accidentes/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/tarjetas/tarjeta-prepago/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/informacion-corporativa/informacion-para-inversores/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/videos/servicios-financieros/asamblea-general-de-cajamar-2025,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/tarjetas/tarjeta-prepago-junior/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/banca-a-distancia/sede-electronica/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/empresas/productos-y-servicios/cuentas/cuenta-autonomo/contratar-online/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/informacion-corporativa/centro-financiero-cajamar/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/videos/cultura-digital/pildora-switch-on-off-accesibilidad-digital-innovacion-que-incluye,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/otros-servicios-y-productos-de-inversion/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/planes-de-pensiones/cajamar-renta-fija/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/banca-a-distancia/banca-movil/pago-con-el-movil/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/empresas/productos-y-servicios/cobros-y-pagos/tpvs-y-e-commerce/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/banca-a-distancia/mi-gestor/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/fondos-de-inversion/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/banca-a-distancia/banca-electronica/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/tablon-de-anuncios-y-tarifas/codigo-buenas-practicas/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/seguros/seguro-de-vida/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/planes-de-pensiones/plan-gestion-futuro-2050/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/tarjetas/cajamar-viat/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/informacion-corporativa/empleo/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/financiacion/prestamos/prestamo-sostenible/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/te-ayudamos/infografias/banca-electronica/ayuda-transferencia-banca-electronica/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/informacion-corporativa/fondo-social/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/tarjetas/tarjeta-cajamar-consumo/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/sostenibilidad/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/cuentas/cuenta-menores/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/planes-de-pensiones/plan-gestion-futuro-2040/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/planes-de-pensiones/cajamar-mixto-i/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/te-ayudamos/simuladores/simulador-hipoteca/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/tarjetas/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/seguridad/avisos/fraudes/los-ciberdelincuentes-suplantan-a-tu-banco,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/te-ayudamos/infografias/banca-electronica/ayuda-recuperacion-contrasena-banca-electronica/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/videos/cultura-digital/pildora-switch-on-off--viviendo-con-ia-transformando-lo-cotidiano-en-extraordinario,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/tarjetas/tarjeta-servired-visa-electron/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/nota-legal/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/te-ayudamos/simuladores/simulador-consumo/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/ahorro-e-inversion/depositos/deposito-nueva-pension/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/informacion-corporativa/informacion-para-inversores/directiva-mifid/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/acceder-a-banca-electronica/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/va/comun/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/financiacion/prestamos/servicio-reunificacion-deuda/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/comun/te-ayudamos/videos-explicativos/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
https://www.cajamar.es/es/particulares/productos-y-servicios/cuentas/cuenta-de-pago-basica/,banca,legitimas_banca_limpio.csv,2025-08-20T11:40:04Z
